,date,product,unit,value,decimals,consumer price index,value_norm
12663,2017-03-01,"Sugar, white, 2 kilograms",Dollars,2.83,2,129.9,0.02178598922247883
12664,2017-03-01,"Coffee, roasted, 300 grams",Dollars,6.44,2,129.9,0.049576597382602006
12665,2017-03-01,"Coffee, instant, 200 grams",Dollars,6.85,2,129.9,0.052732871439568896
12666,2017-03-01,Tea (72 bags),Dollars,4.53,2,129.9,0.0348729792147806
12667,2017-03-01,"Cooking or salad oil, 1 litre",Dollars,3.99,2,129.9,0.03071593533487298
12668,2017-03-01,"Soup, canned, 284 millilitres",Dollars,1.12,2,129.9,0.008622016936104697
12669,2017-03-01,"Baby food, 128 millilitres",Dollars,0.99,2,129.9,0.0076212471131639715
12670,2017-03-01,"Peanut butter, 500 grams",Dollars,3.43,2,129.9,0.02640492686682063
12671,2017-03-01,Paper towels (2 rolls),Dollars,2.69,2,129.9,0.02070823710546574
12672,2017-03-01,Facial tissue (200 tissues),Dollars,2.68,2,129.9,0.02063125481139338
12673,2017-03-01,Bathroom tissue (4 rolls),Dollars,2.54,2,129.9,0.019553502694380293
12674,2017-03-01,"Shampoo, 300 millilitres",Dollars,4.05,2,129.9,0.031177829099307157
12675,2017-03-01,"Deodorant, 60 grams",Dollars,4.69,2,129.9,0.036104695919938416
12676,2017-03-01,"Toothpaste, 100 millilitres",Dollars,2.67,2,129.9,0.020554272517321014
12677,2017-03-01,Cigarettes (200),Dollars,103.92,2,129.9,0.7999999999999999
12678,2017-04-01,"Round steak, 1 kilogram",Dollars,17.86,2,130.4,0.13696319018404907
12679,2017-04-01,"Sirloin steak, 1 kilogram",Dollars,22.7,2,130.4,0.174079754601227
12680,2017-04-01,"Prime rib roast, 1 kilogram",Dollars,30.26,2,130.4,0.23205521472392637
12681,2017-04-01,"Blade roast, 1 kilogram",Dollars,16.2,2,130.4,0.12423312883435582
12682,2017-04-01,"Stewing beef, 1 kilogram",Dollars,15.91,2,130.4,0.12200920245398772
12683,2017-04-01,"Ground beef, 1 kilogram",Dollars,12.36,2,130.4,0.09478527607361963
12684,2017-04-01,"Pork chops, 1 kilogram",Dollars,12.43,2,130.4,0.09532208588957054
12685,2017-04-01,"Chicken, 1 kilogram",Dollars,7.25,2,130.4,0.05559815950920245
12686,2017-04-01,"Bacon, 500 grams",Dollars,6.93,2,130.4,0.0531441717791411
12687,2017-04-01,"Wieners, 450 grams",Dollars,4.45,2,130.4,0.03412576687116564
12688,2017-04-01,"Canned salmon, 213 grams",Dollars,4.38,2,130.4,0.033588957055214724
12689,2017-04-01,"Homogenized milk, 4 litres",Dollars,5.64,2,130.4,0.04325153374233128
12690,2017-04-01,"Partly skimmed milk, 4 litres",Dollars,5.11,2,130.4,0.03918711656441718
12691,2017-04-01,"Butter, 454 grams",Dollars,4.88,2,130.4,0.03742331288343558
12692,2017-04-01,"Processed cheese slices, 250 grams",Dollars,2.76,2,130.4,0.021165644171779137
12693,2017-04-01,"Evaporated milk, 385 millilitres",Dollars,1.88,2,130.4,0.014417177914110428
12694,2017-04-01,"Eggs, 1 dozen",Dollars,3.12,2,130.4,0.02392638036809816
12695,2017-04-01,"Bread, 675 grams",Dollars,2.79,2,130.4,0.02139570552147239
12696,2017-04-01,"Soda crackers, 450 grams",Dollars,3.17,2,130.4,0.024309815950920244
12697,2017-04-01,"Macaroni, 500 grams",Dollars,1.46,2,130.4,0.011196319018404908
12698,2017-04-01,"Flour, 2.5 kilograms",Dollars,4.85,2,130.4,0.037193251533742325
12699,2017-04-01,"Corn flakes, 675 grams",Dollars,4.76,2,130.4,0.036503067484662574
12700,2017-04-01,"Apples, 1 kilogram",Dollars,3.91,2,130.4,0.029984662576687117
12701,2017-04-01,"Bananas, 1 kilogram",Dollars,1.58,2,130.4,0.012116564417177914
12702,2017-04-01,"Oranges, 1 kilogram",Dollars,3.45,2,130.4,0.026457055214723926
12703,2017-04-01,"Apple juice, 1.36 litres",Dollars,2.06,2,130.4,0.015797546012269938
12704,2017-04-01,"Orange juice, 1 litre",Dollars,3.98,2,130.4,0.030521472392638034
12705,2017-04-01,"Carrots, 1 kilogram",Dollars,2.09,2,130.4,0.016027607361963188
12706,2017-04-01,"Mushrooms, 1 kilogram",Dollars,8.43,2,130.4,0.06464723926380368
12707,2017-04-01,"Onions, 1 kilogram",Dollars,1.94,2,130.4,0.014877300613496932
12708,2017-04-01,"Potatoes, 4.54 kilograms",Dollars,6.47,2,130.4,0.04961656441717791
12709,2017-04-01,"French fried potatoes, frozen, 1 kilogram",Dollars,2.58,2,130.4,0.019785276073619632
12710,2017-04-01,"Baked beans, canned, 398 millilitres",Dollars,1.36,2,130.4,0.010429447852760737
12711,2017-04-01,"Tomatoes, canned, 796 millilitres",Dollars,1.55,2,130.4,0.011886503067484662
12712,2017-04-01,"Tomato juice, 1.36 litres",Dollars,2.42,2,130.4,0.018558282208588954
12713,2017-04-01,"Ketchup, 1 litre",Dollars,3.18,2,130.4,0.024386503067484664
12714,2017-04-01,"Sugar, white, 2 kilograms",Dollars,2.78,2,130.4,0.021319018404907974
12715,2017-04-01,"Coffee, roasted, 300 grams",Dollars,6.6,2,130.4,0.05061349693251533
12716,2017-04-01,"Coffee, instant, 200 grams",Dollars,6.66,2,130.4,0.05107361963190184
12717,2017-04-01,Tea (72 bags),Dollars,4.49,2,130.4,0.034432515337423315
12718,2017-04-01,"Cooking or salad oil, 1 litre",Dollars,3.93,2,130.4,0.03013803680981595
12719,2017-04-01,"Soup, canned, 284 millilitres",Dollars,1.1,2,130.4,0.00843558282208589
12720,2017-04-01,"Baby food, 128 millilitres",Dollars,0.98,2,130.4,0.0075153374233128825
12721,2017-04-01,"Peanut butter, 500 grams",Dollars,3.37,2,130.4,0.02584355828220859
12722,2017-04-01,Paper towels (2 rolls),Dollars,2.69,2,130.4,0.02062883435582822
12723,2017-04-01,Facial tissue (200 tissues),Dollars,2.76,2,130.4,0.021165644171779137
12724,2017-04-01,Bathroom tissue (4 rolls),Dollars,2.54,2,130.4,0.019478527607361962
12725,2017-04-01,"Shampoo, 300 millilitres",Dollars,4.01,2,130.4,0.030751533742331284
12726,2017-04-01,"Deodorant, 60 grams",Dollars,4.59,2,130.4,0.03519938650306748
12727,2017-04-01,"Toothpaste, 100 millilitres",Dollars,2.76,2,130.4,0.021165644171779137
12728,2017-04-01,Cigarettes (200),Dollars,105.3,2,130.4,0.8075153374233128
12729,2017-05-01,"Round steak, 1 kilogram",Dollars,18.14,2,130.5,0.1390038314176245
12730,2017-05-01,"Sirloin steak, 1 kilogram",Dollars,23.45,2,130.5,0.1796934865900383
12731,2017-05-01,"Prime rib roast, 1 kilogram",Dollars,30.76,2,130.5,0.23570881226053642
12732,2017-05-01,"Blade roast, 1 kilogram",Dollars,16.12,2,130.5,0.12352490421455939
12733,2017-05-01,"Stewing beef, 1 kilogram",Dollars,16.17,2,130.5,0.12390804597701151
12734,2017-05-01,"Ground beef, 1 kilogram",Dollars,12.38,2,130.5,0.09486590038314177
12735,2017-05-01,"Pork chops, 1 kilogram",Dollars,12.31,2,130.5,0.09432950191570881
12736,2017-05-01,"Chicken, 1 kilogram",Dollars,7.17,2,130.5,0.054942528735632185
12737,2017-05-01,"Bacon, 500 grams",Dollars,7.06,2,130.5,0.05409961685823755
12738,2017-05-01,"Wieners, 450 grams",Dollars,4.31,2,130.5,0.03302681992337164
12739,2017-05-01,"Canned salmon, 213 grams",Dollars,4.46,2,130.5,0.03417624521072797
12740,2017-05-01,"Homogenized milk, 4 litres",Dollars,5.63,2,130.5,0.04314176245210728
12741,2017-05-01,"Partly skimmed milk, 4 litres",Dollars,5.1,2,130.5,0.03908045977011494
12742,2017-05-01,"Butter, 454 grams",Dollars,4.88,2,130.5,0.037394636015325666
12743,2017-05-01,"Processed cheese slices, 250 grams",Dollars,2.69,2,130.5,0.020613026819923372
12744,2017-05-01,"Evaporated milk, 385 millilitres",Dollars,1.91,2,130.5,0.014636015325670498
12745,2017-05-01,"Eggs, 1 dozen",Dollars,3.12,2,130.5,0.023908045977011495
12746,2017-05-01,"Bread, 675 grams",Dollars,2.77,2,130.5,0.021226053639846743
12747,2017-05-01,"Soda crackers, 450 grams",Dollars,3.16,2,130.5,0.024214559386973183
12748,2017-05-01,"Macaroni, 500 grams",Dollars,1.48,2,130.5,0.011340996168582375
12749,2017-05-01,"Flour, 2.5 kilograms",Dollars,5.08,2,130.5,0.0389272030651341
12750,2017-05-01,"Corn flakes, 675 grams",Dollars,4.86,2,130.5,0.03724137931034483
12751,2017-05-01,"Apples, 1 kilogram",Dollars,3.98,2,130.5,0.03049808429118774
12752,2017-05-01,"Bananas, 1 kilogram",Dollars,1.57,2,130.5,0.012030651340996169
12753,2017-05-01,"Oranges, 1 kilogram",Dollars,3.77,2,130.5,0.028888888888888888
12754,2017-05-01,"Apple juice, 1.36 litres",Dollars,2.09,2,130.5,0.016015325670498085
12755,2017-05-01,"Orange juice, 1 litre",Dollars,4.16,2,130.5,0.03187739463601533
12756,2017-05-01,"Carrots, 1 kilogram",Dollars,2.25,2,130.5,0.017241379310344827
12757,2017-05-01,"Mushrooms, 1 kilogram",Dollars,8.61,2,130.5,0.06597701149425286
12758,2017-05-01,"Onions, 1 kilogram",Dollars,2.02,2,130.5,0.015478927203065134
12759,2017-05-01,"Potatoes, 4.54 kilograms",Dollars,6.78,2,130.5,0.05195402298850575
12760,2017-05-01,"French fried potatoes, frozen, 1 kilogram",Dollars,2.59,2,130.5,0.019846743295019155
12761,2017-05-01,"Baked beans, canned, 398 millilitres",Dollars,1.26,2,130.5,0.009655172413793104
12762,2017-05-01,"Tomatoes, canned, 796 millilitres",Dollars,1.47,2,130.5,0.011264367816091954
12763,2017-05-01,"Tomato juice, 1.36 litres",Dollars,2.47,2,130.5,0.0189272030651341
12764,2017-05-01,"Ketchup, 1 litre",Dollars,3.03,2,130.5,0.0232183908045977
12765,2017-05-01,"Sugar, white, 2 kilograms",Dollars,2.94,2,130.5,0.022528735632183907
12766,2017-05-01,"Coffee, roasted, 300 grams",Dollars,6.5,2,130.5,0.04980842911877394
12767,2017-05-01,"Coffee, instant, 200 grams",Dollars,6.38,2,130.5,0.04888888888888889
12768,2017-05-01,Tea (72 bags),Dollars,4.56,2,130.5,0.03494252873563218
12769,2017-05-01,"Cooking or salad oil, 1 litre",Dollars,4.0,2,130.5,0.03065134099616858
12770,2017-05-01,"Soup, canned, 284 millilitres",Dollars,1.16,2,130.5,0.008888888888888889
12771,2017-05-01,"Baby food, 128 millilitres",Dollars,0.97,2,130.5,0.007432950191570881
12772,2017-05-01,"Peanut butter, 500 grams",Dollars,3.28,2,130.5,0.025134099616858235
12773,2017-05-01,Paper towels (2 rolls),Dollars,2.71,2,130.5,0.020766283524904214
12774,2017-05-01,Facial tissue (200 tissues),Dollars,2.73,2,130.5,0.020919540229885056
12775,2017-05-01,Bathroom tissue (4 rolls),Dollars,2.57,2,130.5,0.019693486590038313
12776,2017-05-01,"Shampoo, 300 millilitres",Dollars,4.01,2,130.5,0.030727969348659002
12777,2017-05-01,"Deodorant, 60 grams",Dollars,4.63,2,130.5,0.035478927203065135
12778,2017-05-01,"Toothpaste, 100 millilitres",Dollars,2.75,2,130.5,0.0210727969348659
12779,2017-05-01,Cigarettes (200),Dollars,105.57,2,130.5,0.8089655172413792
12780,2017-06-01,"Round steak, 1 kilogram",Dollars,18.18,2,130.4,0.13941717791411043
12781,2017-06-01,"Sirloin steak, 1 kilogram",Dollars,23.65,2,130.4,0.1813650306748466
12782,2017-06-01,"Prime rib roast, 1 kilogram",Dollars,32.12,2,130.4,0.24631901840490794
12783,2017-06-01,"Blade roast, 1 kilogram",Dollars,16.37,2,130.4,0.12553680981595092
12784,2017-06-01,"Stewing beef, 1 kilogram",Dollars,16.57,2,130.4,0.12707055214723925
12785,2017-06-01,"Ground beef, 1 kilogram",Dollars,12.2,2,130.4,0.09355828220858894
12786,2017-06-01,"Pork chops, 1 kilogram",Dollars,12.44,2,130.4,0.09539877300613496
12787,2017-06-01,"Chicken, 1 kilogram",Dollars,7.25,2,130.4,0.05559815950920245
12788,2017-06-01,"Bacon, 500 grams",Dollars,6.95,2,130.4,0.053297546012269936
12789,2017-06-01,"Wieners, 450 grams",Dollars,4.19,2,130.4,0.0321319018404908
12790,2017-06-01,"Canned salmon, 213 grams",Dollars,4.43,2,130.4,0.03397239263803681
12791,2017-06-01,"Homogenized milk, 4 litres",Dollars,5.64,2,130.4,0.04325153374233128
12792,2017-06-01,"Partly skimmed milk, 4 litres",Dollars,5.1,2,130.4,0.03911042944785276
12793,2017-06-01,"Butter, 454 grams",Dollars,4.94,2,130.4,0.03788343558282209
12794,2017-06-01,"Processed cheese slices, 250 grams",Dollars,2.59,2,130.4,0.019861963190184045
12795,2017-06-01,"Evaporated milk, 385 millilitres",Dollars,1.9,2,130.4,0.014570552147239263
12796,2017-06-01,"Eggs, 1 dozen",Dollars,3.15,2,130.4,0.02415644171779141
12797,2017-06-01,"Bread, 675 grams",Dollars,2.82,2,130.4,0.02162576687116564
12798,2017-06-01,"Soda crackers, 450 grams",Dollars,3.18,2,130.4,0.024386503067484664
12799,2017-06-01,"Macaroni, 500 grams",Dollars,1.46,2,130.4,0.011196319018404908
12800,2017-06-01,"Flour, 2.5 kilograms",Dollars,4.99,2,130.4,0.03826687116564417
12801,2017-06-01,"Corn flakes, 675 grams",Dollars,4.67,2,130.4,0.03581288343558282
12802,2017-06-01,"Apples, 1 kilogram",Dollars,4.22,2,130.4,0.03236196319018404
12803,2017-06-01,"Bananas, 1 kilogram",Dollars,1.57,2,130.4,0.012039877300613497
12804,2017-06-01,"Oranges, 1 kilogram",Dollars,4.21,2,130.4,0.03228527607361963
12805,2017-06-01,"Apple juice, 1.36 litres",Dollars,2.12,2,130.4,0.01625766871165644
12806,2017-06-01,"Orange juice, 1 litre",Dollars,4.15,2,130.4,0.03182515337423313
12807,2017-06-01,"Carrots, 1 kilogram",Dollars,2.29,2,130.4,0.017561349693251533
12808,2017-06-01,"Mushrooms, 1 kilogram",Dollars,8.7,2,130.4,0.06671779141104293
12809,2017-06-01,"Onions, 1 kilogram",Dollars,2.18,2,130.4,0.016717791411042945
12810,2017-06-01,"Potatoes, 4.54 kilograms",Dollars,7.18,2,130.4,0.05506134969325153
12811,2017-06-01,"French fried potatoes, frozen, 1 kilogram",Dollars,2.58,2,130.4,0.019785276073619632
12812,2017-06-01,"Baked beans, canned, 398 millilitres",Dollars,1.28,2,130.4,0.0098159509202454
12813,2017-06-01,"Tomatoes, canned, 796 millilitres",Dollars,1.54,2,130.4,0.011809815950920245
12814,2017-06-01,"Tomato juice, 1.36 litres",Dollars,2.54,2,130.4,0.019478527607361962
12815,2017-06-01,"Ketchup, 1 litre",Dollars,3.1,2,130.4,0.023773006134969323
12816,2017-06-01,"Sugar, white, 2 kilograms",Dollars,2.77,2,130.4,0.021242331288343557
12817,2017-06-01,"Coffee, roasted, 300 grams",Dollars,6.59,2,130.4,0.05053680981595092
12818,2017-06-01,"Coffee, instant, 200 grams",Dollars,6.63,2,130.4,0.05084355828220859
12819,2017-06-01,Tea (72 bags),Dollars,4.53,2,130.4,0.03473926380368098
12820,2017-06-01,"Cooking or salad oil, 1 litre",Dollars,3.96,2,130.4,0.0303680981595092
12821,2017-06-01,"Soup, canned, 284 millilitres",Dollars,1.14,2,130.4,0.008742331288343556
12822,2017-06-01,"Baby food, 128 millilitres",Dollars,0.97,2,130.4,0.007438650306748466
12823,2017-06-01,"Peanut butter, 500 grams",Dollars,3.25,2,130.4,0.02492331288343558
12824,2017-06-01,Paper towels (2 rolls),Dollars,2.67,2,130.4,0.020475460122699386
12825,2017-06-01,Facial tissue (200 tissues),Dollars,2.79,2,130.4,0.02139570552147239
12826,2017-06-01,Bathroom tissue (4 rolls),Dollars,2.6,2,130.4,0.019938650306748466
12827,2017-06-01,"Shampoo, 300 millilitres",Dollars,4.06,2,130.4,0.03113496932515337
12828,2017-06-01,"Deodorant, 60 grams",Dollars,4.68,2,130.4,0.03588957055214723
12829,2017-06-01,"Toothpaste, 100 millilitres",Dollars,2.76,2,130.4,0.021165644171779137
12830,2017-06-01,Cigarettes (200),Dollars,106.78,2,130.4,0.8188650306748466
12831,2017-07-01,"Round steak, 1 kilogram",Dollars,18.37,2,130.4,0.14087423312883435
12832,2017-07-01,"Sirloin steak, 1 kilogram",Dollars,23.39,2,130.4,0.17937116564417177
12833,2017-07-01,"Prime rib roast, 1 kilogram",Dollars,32.95,2,130.4,0.2526840490797546
12834,2017-07-01,"Blade roast, 1 kilogram",Dollars,16.43,2,130.4,0.12599693251533742
12835,2017-07-01,"Stewing beef, 1 kilogram",Dollars,16.84,2,130.4,0.12914110429447853
12836,2017-07-01,"Ground beef, 1 kilogram",Dollars,12.19,2,130.4,0.09348159509202453
12837,2017-07-01,"Pork chops, 1 kilogram",Dollars,12.61,2,130.4,0.09670245398773006
12838,2017-07-01,"Chicken, 1 kilogram",Dollars,7.38,2,130.4,0.05659509202453988
12839,2017-07-01,"Bacon, 500 grams",Dollars,6.79,2,130.4,0.05207055214723926
12840,2017-07-01,"Wieners, 450 grams",Dollars,4.18,2,130.4,0.032055214723926376
12841,2017-07-01,"Canned salmon, 213 grams",Dollars,4.36,2,130.4,0.03343558282208589
12842,2017-07-01,"Homogenized milk, 4 litres",Dollars,5.63,2,130.4,0.04317484662576687
12843,2017-07-01,"Partly skimmed milk, 4 litres",Dollars,5.1,2,130.4,0.03911042944785276
12844,2017-07-01,"Butter, 454 grams",Dollars,4.94,2,130.4,0.03788343558282209
12845,2017-07-01,"Processed cheese slices, 250 grams",Dollars,2.58,2,130.4,0.019785276073619632
12846,2017-07-01,"Evaporated milk, 385 millilitres",Dollars,1.91,2,130.4,0.01464723926380368
12847,2017-07-01,"Eggs, 1 dozen",Dollars,3.16,2,130.4,0.024233128834355827
12848,2017-07-01,"Bread, 675 grams",Dollars,2.82,2,130.4,0.02162576687116564
12849,2017-07-01,"Soda crackers, 450 grams",Dollars,3.21,2,130.4,0.024616564417177914
12850,2017-07-01,"Macaroni, 500 grams",Dollars,1.5,2,130.4,0.011503067484662576
12851,2017-07-01,"Flour, 2.5 kilograms",Dollars,4.86,2,130.4,0.03726993865030675
12852,2017-07-01,"Corn flakes, 675 grams",Dollars,4.72,2,130.4,0.03619631901840491
12853,2017-07-01,"Apples, 1 kilogram",Dollars,4.33,2,130.4,0.033205521472392634
12854,2017-07-01,"Bananas, 1 kilogram",Dollars,1.56,2,130.4,0.01196319018404908
12855,2017-07-01,"Oranges, 1 kilogram",Dollars,4.1,2,130.4,0.03144171779141104
12856,2017-07-01,"Apple juice, 1.36 litres",Dollars,2.1,2,130.4,0.016104294478527608
12857,2017-07-01,"Orange juice, 1 litre",Dollars,4.15,2,130.4,0.03182515337423313
12858,2017-07-01,"Carrots, 1 kilogram",Dollars,2.27,2,130.4,0.0174079754601227
12859,2017-07-01,"Mushrooms, 1 kilogram",Dollars,8.51,2,130.4,0.06526073619631902
12860,2017-07-01,"Onions, 1 kilogram",Dollars,2.2,2,130.4,0.01687116564417178
12861,2017-07-01,"Potatoes, 4.54 kilograms",Dollars,7.51,2,130.4,0.057592024539877294
12862,2017-07-01,"French fried potatoes, frozen, 1 kilogram",Dollars,2.58,2,130.4,0.019785276073619632
12863,2017-07-01,"Baked beans, canned, 398 millilitres",Dollars,1.29,2,130.4,0.009892638036809816
12864,2017-07-01,"Tomatoes, canned, 796 millilitres",Dollars,1.55,2,130.4,0.011886503067484662
12865,2017-07-01,"Tomato juice, 1.36 litres",Dollars,2.5,2,130.4,0.019171779141104295
12866,2017-07-01,"Ketchup, 1 litre",Dollars,3.13,2,130.4,0.024003067484662573
12867,2017-07-01,"Sugar, white, 2 kilograms",Dollars,2.79,2,130.4,0.02139570552147239
12868,2017-07-01,"Coffee, roasted, 300 grams",Dollars,6.53,2,130.4,0.05007668711656442
12869,2017-07-01,"Coffee, instant, 200 grams",Dollars,6.73,2,130.4,0.05161042944785276
12870,2017-07-01,Tea (72 bags),Dollars,4.6,2,130.4,0.0352760736196319
12871,2017-07-01,"Cooking or salad oil, 1 litre",Dollars,4.03,2,130.4,0.030904907975460125
12872,2017-07-01,"Soup, canned, 284 millilitres",Dollars,1.13,2,130.4,0.00866564417177914
12873,2017-07-01,"Baby food, 128 millilitres",Dollars,0.96,2,130.4,0.007361963190184048
12874,2017-07-01,"Peanut butter, 500 grams",Dollars,3.29,2,130.4,0.02523006134969325
12875,2017-07-01,Paper towels (2 rolls),Dollars,2.69,2,130.4,0.02062883435582822
12876,2017-07-01,Facial tissue (200 tissues),Dollars,2.82,2,130.4,0.02162576687116564
12877,2017-07-01,Bathroom tissue (4 rolls),Dollars,2.58,2,130.4,0.019785276073619632
12878,2017-07-01,"Shampoo, 300 millilitres",Dollars,3.96,2,130.4,0.0303680981595092
12879,2017-07-01,"Deodorant, 60 grams",Dollars,4.39,2,130.4,0.033665644171779134
12880,2017-07-01,"Toothpaste, 100 millilitres",Dollars,2.75,2,130.4,0.021088957055214724
12881,2017-07-01,Cigarettes (200),Dollars,106.95,2,130.4,0.8201687116564417
12882,2017-08-01,"Round steak, 1 kilogram",Dollars,18.02,2,130.5,0.13808429118773946
12883,2017-08-01,"Sirloin steak, 1 kilogram",Dollars,22.88,2,130.5,0.17532567049808429
12884,2017-08-01,"Prime rib roast, 1 kilogram",Dollars,31.7,2,130.5,0.24291187739463602
12885,2017-08-01,"Blade roast, 1 kilogram",Dollars,16.16,2,130.5,0.12383141762452107
12886,2017-08-01,"Stewing beef, 1 kilogram",Dollars,16.94,2,130.5,0.12980842911877397
12887,2017-08-01,"Ground beef, 1 kilogram",Dollars,12.41,2,130.5,0.09509578544061303
12888,2017-08-01,"Pork chops, 1 kilogram",Dollars,12.77,2,130.5,0.09785440613026819
12889,2017-08-01,"Chicken, 1 kilogram",Dollars,7.46,2,130.5,0.05716475095785441
12890,2017-08-01,"Bacon, 500 grams",Dollars,7.25,2,130.5,0.05555555555555555
12891,2017-08-01,"Wieners, 450 grams",Dollars,4.19,2,130.5,0.03210727969348659
12892,2017-08-01,"Canned salmon, 213 grams",Dollars,4.31,2,130.5,0.03302681992337164
12893,2017-08-01,"Homogenized milk, 4 litres",Dollars,5.62,2,130.5,0.04306513409961686
12894,2017-08-01,"Partly skimmed milk, 4 litres",Dollars,5.09,2,130.5,0.03900383141762452
12895,2017-08-01,"Butter, 454 grams",Dollars,4.91,2,130.5,0.037624521072796936
12896,2017-08-01,"Processed cheese slices, 250 grams",Dollars,2.56,2,130.5,0.019616858237547892
12897,2017-08-01,"Evaporated milk, 385 millilitres",Dollars,1.88,2,130.5,0.014406130268199233
12898,2017-08-01,"Eggs, 1 dozen",Dollars,3.16,2,130.5,0.024214559386973183
12899,2017-08-01,"Bread, 675 grams",Dollars,2.85,2,130.5,0.021839080459770115
12900,2017-08-01,"Soda crackers, 450 grams",Dollars,3.19,2,130.5,0.024444444444444446
12901,2017-08-01,"Macaroni, 500 grams",Dollars,1.47,2,130.5,0.011264367816091954
12902,2017-08-01,"Flour, 2.5 kilograms",Dollars,4.93,2,130.5,0.03777777777777778
12903,2017-08-01,"Corn flakes, 675 grams",Dollars,4.81,2,130.5,0.03685823754789272
12904,2017-08-01,"Apples, 1 kilogram",Dollars,4.45,2,130.5,0.03409961685823755
12905,2017-08-01,"Bananas, 1 kilogram",Dollars,1.55,2,130.5,0.011877394636015327
12906,2017-08-01,"Oranges, 1 kilogram",Dollars,3.84,2,130.5,0.029425287356321838
12907,2017-08-01,"Apple juice, 1.36 litres",Dollars,2.1,2,130.5,0.016091954022988506
12908,2017-08-01,"Orange juice, 1 litre",Dollars,4.09,2,130.5,0.03134099616858237
12909,2017-08-01,"Carrots, 1 kilogram",Dollars,2.21,2,130.5,0.01693486590038314
12910,2017-08-01,"Mushrooms, 1 kilogram",Dollars,8.7,2,130.5,0.06666666666666667
12911,2017-08-01,"Onions, 1 kilogram",Dollars,2.22,2,130.5,0.017011494252873564
12912,2017-08-01,"Potatoes, 4.54 kilograms",Dollars,7.71,2,130.5,0.05908045977011494
12913,2017-08-01,"French fried potatoes, frozen, 1 kilogram",Dollars,2.63,2,130.5,0.020153256704980842
12914,2017-08-01,"Baked beans, canned, 398 millilitres",Dollars,1.28,2,130.5,0.009808429118773946
12915,2017-08-01,"Tomatoes, canned, 796 millilitres",Dollars,1.54,2,130.5,0.011800766283524904
12916,2017-08-01,"Tomato juice, 1.36 litres",Dollars,2.56,2,130.5,0.019616858237547892
12917,2017-08-01,"Ketchup, 1 litre",Dollars,3.13,2,130.5,0.023984674329501916
12918,2017-08-01,"Sugar, white, 2 kilograms",Dollars,2.76,2,130.5,0.02114942528735632
12919,2017-08-01,"Coffee, roasted, 300 grams",Dollars,6.58,2,130.5,0.05042145593869732
12920,2017-08-01,"Coffee, instant, 200 grams",Dollars,6.55,2,130.5,0.050191570881226055
12921,2017-08-01,Tea (72 bags),Dollars,4.6,2,130.5,0.035249042145593865
12922,2017-08-01,"Cooking or salad oil, 1 litre",Dollars,4.05,2,130.5,0.03103448275862069
12923,2017-08-01,"Soup, canned, 284 millilitres",Dollars,1.15,2,130.5,0.008812260536398466
12924,2017-08-01,"Baby food, 128 millilitres",Dollars,0.97,2,130.5,0.007432950191570881
12925,2017-08-01,"Peanut butter, 500 grams",Dollars,3.35,2,130.5,0.02567049808429119
12926,2017-08-01,Paper towels (2 rolls),Dollars,2.72,2,130.5,0.02084291187739464
12927,2017-08-01,Facial tissue (200 tissues),Dollars,2.76,2,130.5,0.02114942528735632
12928,2017-08-01,Bathroom tissue (4 rolls),Dollars,2.6,2,130.5,0.01992337164750958
12929,2017-08-01,"Shampoo, 300 millilitres",Dollars,4.02,2,130.5,0.030804597701149423
12930,2017-08-01,"Deodorant, 60 grams",Dollars,4.62,2,130.5,0.035402298850574714
12931,2017-08-01,"Toothpaste, 100 millilitres",Dollars,2.71,2,130.5,0.020766283524904214
12932,2017-08-01,Cigarettes (200),Dollars,107.18,2,130.5,0.8213026819923372
12933,2017-09-01,"Round steak, 1 kilogram",Dollars,17.62,2,130.8,0.13470948012232414
12934,2017-09-01,"Sirloin steak, 1 kilogram",Dollars,23.43,2,130.8,0.17912844036697245
12935,2017-09-01,"Prime rib roast, 1 kilogram",Dollars,30.99,2,130.8,0.23692660550458713
12936,2017-09-01,"Blade roast, 1 kilogram",Dollars,16.04,2,130.8,0.12262996941896023
12937,2017-09-01,"Stewing beef, 1 kilogram",Dollars,15.97,2,130.8,0.12209480122324158
12938,2017-09-01,"Ground beef, 1 kilogram",Dollars,12.45,2,130.8,0.0951834862385321
12939,2017-09-01,"Pork chops, 1 kilogram",Dollars,12.34,2,130.8,0.09434250764525993
12940,2017-09-01,"Chicken, 1 kilogram",Dollars,7.51,2,130.8,0.05741590214067278
12941,2017-09-01,"Bacon, 500 grams",Dollars,7.43,2,130.8,0.05680428134556574
12942,2017-09-01,"Wieners, 450 grams",Dollars,4.37,2,130.8,0.03340978593272171
12943,2017-09-01,"Canned salmon, 213 grams",Dollars,4.35,2,130.8,0.03325688073394495
12944,2017-09-01,"Homogenized milk, 4 litres",Dollars,5.62,2,130.8,0.04296636085626911
12945,2017-09-01,"Partly skimmed milk, 4 litres",Dollars,5.1,2,130.8,0.03899082568807339
12946,2017-09-01,"Butter, 454 grams",Dollars,4.93,2,130.8,0.03769113149847094
12947,2017-09-01,"Processed cheese slices, 250 grams",Dollars,2.57,2,130.8,0.019648318042813452
12948,2017-09-01,"Evaporated milk, 385 millilitres",Dollars,1.91,2,130.8,0.014602446483180426
12949,2017-09-01,"Eggs, 1 dozen",Dollars,3.15,2,130.8,0.024082568807339447
